"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","127","testSchemaDeveCadastrarUsuarioComDadosValidos()","","Wed Feb 19 17:37:59 GMT 2025","passed","Wed Feb 19 17:37:59 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaDeveCadastrarUsuarioComDadosValidos"
"","69","testExcluirUsuarioComCarrinhoCadastrado()","","Wed Feb 19 17:38:33 GMT 2025","passed","Wed Feb 19 17:38:33 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioComCarrinhoCadastrado"
"","559","testListarTodosUsuariosComSucesso()","","Wed Feb 19 17:38:31 GMT 2025","passed","Wed Feb 19 17:38:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarTodosUsuariosComSucesso"
"","88","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario()","","Wed Feb 19 17:38:33 GMT 2025","passed","Wed Feb 19 17:38:33 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testAtualizarUsuarioInexistenteECriacaoDeNovoUsuario"
"","406","testDeveExcluirUsuarioComSucesso()","","Wed Feb 19 17:38:33 GMT 2025","passed","Wed Feb 19 17:38:33 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testDeveExcluirUsuarioComSucesso"
"","93","testExcluirUsuarioInvalido()","","Wed Feb 19 17:38:33 GMT 2025","passed","Wed Feb 19 17:38:33 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","com.vemser.rest.tests.functional.usuarios.ExcluirUsuariosTest","testExcluirUsuarioInvalido"
"","3420","testRealizarLoginInvalido()","","Wed Feb 19 17:38:23 GMT 2025","passed","Wed Feb 19 17:38:27 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testRealizarLoginInvalido"
"","846","testSchemaExcluirUsuarioComSucesso()","","Wed Feb 19 17:38:02 GMT 2025","passed","Wed Feb 19 17:38:02 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaExcluirUsuarioComSucesso"
"","942","testDeveRealizarLoginComSucesso()","","Wed Feb 19 17:38:27 GMT 2025","passed","Wed Feb 19 17:38:28 GMT 2025","","com.vemser.rest.tests.functional.login.LoginTest","com.vemser.rest.tests.functional.login.LoginTest","testDeveRealizarLoginComSucesso"
"","83","testBuscarUsuarioPorIdInvalido()","","Wed Feb 19 17:38:30 GMT 2025","passed","Wed Feb 19 17:38:30 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuarioPorIdInvalido"
"","119","testListarUsuariosPorNomeInvalido()","","Wed Feb 19 17:38:31 GMT 2025","passed","Wed Feb 19 17:38:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testListarUsuariosPorNomeInvalido"
"","436","testDeveAtualizarUsuarioComSucesso()","","Wed Feb 19 17:38:32 GMT 2025","passed","Wed Feb 19 17:38:32 GMT 2025","","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","com.vemser.rest.tests.functional.usuarios.AtualizarUsuariosTest","testDeveAtualizarUsuarioComSucesso"
"","444","testSchemaListarTodosUsuariosComSucesso()","","Wed Feb 19 17:37:59 GMT 2025","passed","Wed Feb 19 17:37:59 GMT 2025","","com.vemser.rest.tests.contrato.ContratoTest","com.vemser.rest.tests.contrato.ContratoTest","testSchemaListarTodosUsuariosComSucesso"
"","636","testBuscarUsuariosPorIdComSucesso()","","Wed Feb 19 17:38:30 GMT 2025","passed","Wed Feb 19 17:38:31 GMT 2025","","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","com.vemser.rest.tests.functional.usuarios.ListarUsuariosTest","testBuscarUsuariosPorIdComSucesso"
"","384","testDeveCadastrarProdutoComSucesso()","","Wed Feb 19 17:38:29 GMT 2025","passed","Wed Feb 19 17:38:29 GMT 2025","","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","com.vemser.rest.tests.functional.produtos.CadastarProdutosTest","testDeveCadastrarProdutoComSucesso"
